playername,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15,goldat20,xpat20,csat20,opp_goldat20,opp_xpat20,opp_csat20,golddiffat20,xpdiffat20,csdiffat20,killsat20,assistsat20,deathsat20,opp_killsat20,opp_assistsat20,opp_deathsat20,goldat25,xpat25,csat25,opp_goldat25,opp_xpat25,opp_csat25,golddiffat25,xpdiffat25,csdiffat25,killsat25,assistsat25,deathsat25,opp_killsat25,opp_assistsat25,opp_deathsat25
JoKozz,2756.5,4175.5,62.0,3351.5,4602.5,82.5,-595.0,-427.0,-20.5,0.0,0.0,0.0,0.0,0.0,0.0,4373.5,6878.5,108.5,5558.5,7967.5,141.0,-1185.0,-1089.0,-32.5,0.0,0.0,0.5,0.5,0.0,0.0,6028.0,9378.0,149.5,8025.0,10767.0,183.5,-1997.0,-1389.0,-34.0,0.0,1.0,0.5,1.5,1.0,0.0,7864.0,11879.5,183.5,10869.0,14793.5,234.5,-3005.0,-2914.0,-51.0,0.0,4.0,1.0,3.5,1.0,0.0
Joao,3029.346153846154,4014.423076923077,56.76923076923077,3141.4615384615386,4104.923076923077,64.1923076923077,-112.11538461538461,-90.5,-7.423076923076923,0.5,1.0,0.46153846153846156,0.46153846153846156,0.5384615384615384,0.46153846153846156,4704.7307692307695,6329.192307692308,92.57692307692308,5025.5,6664.153846153846,103.57692307692308,-320.7692307692308,-334.96153846153845,-11.0,0.7692307692307693,1.4230769230769231,1.1538461538461537,0.8846153846153846,1.5384615384615385,0.7692307692307693,6549.307692307692,8806.884615384615,121.6923076923077,6888.076923076923,9192.192307692309,136.57692307692307,-338.7692307692308,-385.3076923076923,-14.884615384615385,1.4230769230769231,2.9615384615384617,2.1538461538461537,1.4615384615384615,3.0,1.5384615384615385,8263.32,11334.96,149.88,8908.6,12034.0,174.32,-645.28,-699.04,-24.44,2.04,4.12,3.04,2.0,4.64,2.12
Joekie,3411.423076923077,3600.8846153846152,69.57692307692308,3544.9615384615386,3780.730769230769,70.92307692307692,-133.53846153846155,-179.84615384615384,-1.3461538461538463,0.7307692307692307,0.7307692307692307,0.38461538461538464,0.9230769230769231,0.8076923076923077,0.38461538461538464,5247.615384615385,5914.076923076923,107.0,5400.115384615385,6114.538461538462,106.73076923076923,-152.5,-200.46153846153845,0.2692307692307692,1.3846153846153846,1.7692307692307692,0.8461538461538461,1.3846153846153846,1.8461538461538463,0.7692307692307693,7244.076923076923,8513.653846153846,141.42307692307693,7487.461538461538,8876.538461538461,140.53846153846155,-243.3846153846154,-362.88461538461536,0.8846153846153846,2.0384615384615383,3.3461538461538463,1.6153846153846154,2.3846153846153846,3.0,1.5,9078.625,11250.791666666666,178.70833333333334,9327.166666666666,11540.75,173.95833333333334,-248.54166666666666,-289.9583333333333,4.75,2.625,4.875,2.0,3.0833333333333335,3.75,2.0416666666666665
Joexy,2274.7083333333335,2336.75,15.0,2335.875,2339.0833333333335,14.958333333333334,-61.166666666666664,-2.3333333333333335,0.041666666666666664,0.16666666666666666,1.375,0.625,0.25,1.0833333333333333,0.5833333333333334,3524.25,3464.6666666666665,22.666666666666668,3624.0833333333335,3351.375,22.5,-99.83333333333333,113.29166666666667,0.16666666666666666,0.25,2.5833333333333335,1.25,0.4583333333333333,2.5,1.125,4651.416666666667,5043.166666666667,25.75,4820.875,4665.875,25.833333333333332,-169.45833333333334,377.2916666666667,-0.08333333333333333,0.2916666666666667,4.375,1.9166666666666667,0.5416666666666666,4.375,1.6666666666666667,5721.875,6608.666666666667,29.583333333333332,6049.708333333333,6197.75,28.916666666666668,-327.8333333333333,410.9166666666667,0.6666666666666666,0.3333333333333333,5.625,2.6666666666666665,0.7083333333333334,6.375,2.1666666666666665
Johnarnau,3267.5,4530.0,74.5,3025.5,4585.0,66.0,242.0,-55.0,8.5,0.0,1.0,0.5,0.5,0.0,0.5,5577.0,7619.0,129.5,5205.0,7843.5,120.5,372.0,-224.5,9.0,0.5,1.0,1.0,1.5,1.0,0.5,7328.5,9619.0,158.0,7167.0,10692.0,162.5,161.5,-1073.0,-4.5,0.5,2.0,2.0,2.0,2.5,1.0,9211.5,12367.0,205.0,9561.0,13935.0,206.0,-349.5,-1568.0,-1.0,0.5,2.0,2.5,3.5,3.5,1.0
Joinze,3346.413043478261,3598.4347826086955,67.95652173913044,3398.3260869565215,3643.586956521739,69.30434782608695,-51.91304347826087,-45.15217391304348,-1.3478260869565217,0.45652173913043476,1.1521739130434783,0.4782608695652174,0.4782608695652174,0.9565217391304348,0.4782608695652174,5160.021739130435,5785.5,101.6304347826087,5191.326086956522,5835.760869565217,103.76086956521739,-31.304347826086957,-50.26086956521739,-2.130434782608696,1.065217391304348,2.5,1.0434782608695652,0.8913043478260869,2.152173913043478,1.0217391304347827,7115.782608695652,8354.826086956522,135.1304347826087,7107.434782608696,8544.95652173913,138.82608695652175,8.347826086956522,-190.1304347826087,-3.6956521739130435,1.8043478260869565,3.6956521739130435,1.5869565217391304,1.3478260869565217,3.630434782608696,1.5217391304347827,8799.84090909091,10754.09090909091,163.77272727272728,8934.613636363636,11044.227272727272,169.3409090909091,-134.77272727272728,-290.1363636363636,-5.568181818181818,2.3181818181818183,5.113636363636363,2.1363636363636362,1.8636363636363635,5.25,2.1136363636363638
Jojopyun,3491.2911392405063,4704.797468354431,89.55696202531645,3420.7088607594937,4674.987341772152,84.9367088607595,70.58227848101266,29.810126582278482,4.620253164556962,0.31645569620253167,0.46835443037974683,0.31645569620253167,0.3670886075949367,0.379746835443038,0.3291139240506329,5386.037974683544,7395.556962025316,140.26582278481013,5346.873417721519,7424.113924050633,137.15189873417722,39.164556962025316,-28.556962025316455,3.1139240506329116,0.6075949367088608,0.9493670886075949,0.6835443037974683,0.6455696202531646,0.759493670886076,0.5949367088607594,7489.708860759493,10257.291139240506,187.58227848101265,7470.658227848101,10157.721518987342,182.9240506329114,19.050632911392405,99.56962025316456,4.658227848101266,1.0759493670886076,1.8860759493670887,1.1645569620253164,1.0632911392405062,1.8227848101265822,0.9746835443037974,9581.784810126583,13211.708860759494,231.63291139240508,9469.620253164558,13021.810126582279,224.0759493670886,112.16455696202532,189.8987341772152,7.556962025316456,1.6075949367088607,3.0,1.6835443037974684,1.6075949367088607,2.9746835443037973,1.481012658227848
JokerHan,3283.75,4663.25,83.0,3590.75,4812.25,89.75,-307.0,-149.0,-6.75,0.25,0.0,0.25,0.75,0.25,0.0,5092.25,7298.5,130.0,5332.25,7248.75,135.0,-240.0,49.75,-5.0,0.5,1.0,0.5,0.75,1.5,0.25,7038.25,9607.75,160.5,7669.25,9917.0,182.75,-631.0,-309.25,-22.25,1.5,2.25,0.75,1.25,2.0,0.5,9207.0,12479.25,196.75,9603.75,12335.75,226.5,-396.75,143.5,-29.75,2.5,3.5,1.25,1.75,2.0,1.0
Joki37,3495.125,3797.0625,70.3125,3572.4375,3743.1875,70.5,-77.3125,53.875,-0.1875,0.8125,0.8125,0.625,1.125,0.8125,0.625,5321.625,6037.6875,105.375,5407.0625,5974.125,105.0,-85.4375,63.5625,0.375,1.4375,2.3125,1.3125,1.9375,1.6875,1.25,7114.8125,8536.5625,137.9375,7481.75,8830.125,140.0,-366.9375,-293.5625,-2.0625,1.75,3.875,2.3125,2.75,2.875,1.8125,8857.9375,11107.5625,164.0625,9447.5,11575.8125,171.75,-589.5625,-468.25,-7.6875,2.3125,5.6875,3.1875,3.8125,4.5625,2.625
Jool,3459.544117647059,4618.10294117647,82.98529411764706,3500.426470588235,4628.764705882353,86.55882352941177,-40.88235294117647,-10.661764705882353,-3.573529411764706,0.4411764705882353,1.0147058823529411,0.5,0.5,0.5,0.5441176470588235,5458.89705882353,7291.382352941177,130.22058823529412,5433.426470588235,7218.044117647059,135.5441176470588,25.470588235294116,73.33823529411765,-5.323529411764706,1.0588235294117647,2.1029411764705883,0.7794117647058824,0.9558823529411765,1.0588235294117647,1.088235294117647,7603.764705882353,9923.220588235294,170.05882352941177,7590.088235294118,9862.485294117647,177.08823529411765,13.676470588235293,60.73529411764706,-7.029411764705882,1.7205882352941178,3.588235294117647,1.2352941176470589,1.8235294117647058,2.1029411764705883,1.7647058823529411,9592.735294117647,12690.367647058823,204.63235294117646,9652.279411764706,12465.220588235294,215.0,-59.544117647058826,225.14705882352942,-10.367647058823529,2.514705882352941,5.279411764705882,1.8088235294117647,2.5,3.4705882352941178,2.485294117647059
Jopa,3445.2909090909093,3560.6545454545453,84.2909090909091,3512.8727272727274,3478.981818181818,86.74545454545455,-67.58181818181818,81.67272727272727,-2.4545454545454546,0.4727272727272727,0.7090909090909091,0.41818181818181815,0.5818181818181818,0.4909090909090909,0.38181818181818183,5366.763636363637,5991.036363636364,136.14545454545456,5513.181818181818,5972.909090909091,139.5090909090909,-146.4181818181818,18.12727272727273,-3.3636363636363638,0.9090909090909091,1.1818181818181819,0.8,1.0,1.2545454545454546,0.6,7624.690909090909,8882.690909090908,191.05454545454546,7705.418181818181,8743.363636363636,192.29090909090908,-80.72727272727273,139.3272727272727,-1.2363636363636363,1.4727272727272727,1.9090909090909092,1.1090909090909091,1.5272727272727273,1.8545454545454545,1.018181818181818,9913.709090909091,11627.10909090909,242.01818181818183,9962.636363636364,11459.927272727273,239.6,-48.92727272727273,167.1818181818182,2.418181818181818,2.109090909090909,3.1454545454545455,1.5818181818181818,2.2545454545454544,2.8545454545454545,1.3454545454545455
Jordan,2182.5,2202.0,17.5,2103.0,2170.0,17.0,79.5,32.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,3509.0,3880.5,28.0,3276.5,3259.5,28.0,232.5,621.0,0.0,0.5,1.5,0.0,0.0,0.0,1.0,4521.0,4997.0,31.5,4759.0,4573.5,31.0,-238.0,423.5,0.5,0.5,2.5,1.0,0.5,3.0,1.5,6077.5,7027.5,33.5,6007.5,6427.5,33.5,70.0,600.0,0.0,0.5,6.0,2.0,0.5,6.5,2.5
Josedeodo,3388.6304347826085,3858.0434782608695,75.65217391304348,3346.891304347826,3739.9347826086955,71.04347826086956,41.73913043478261,118.1086956521739,4.608695652173913,0.2826086956521739,0.34782608695652173,0.2826086956521739,0.34782608695652173,0.782608695652174,0.21739130434782608,5262.282608695652,6196.065217391304,115.6086956521739,5078.5,5893.086956521739,106.02173913043478,183.7826086956522,302.9782608695652,9.58695652173913,0.8695652173913043,0.8478260869565217,0.5652173913043478,0.8043478260869565,1.7173913043478262,0.45652173913043476,7192.260869565217,8921.152173913044,152.6086956521739,6855.717391304348,8424.41304347826,139.52173913043478,336.54347826086956,496.7391304347826,13.08695652173913,1.2173913043478262,1.7826086956521738,0.8695652173913043,1.1521739130434783,2.652173913043478,0.7608695652173914,9060.2,11401.111111111111,184.13333333333333,8678.022222222222,10783.666666666666,168.24444444444444,382.1777777777778,617.4444444444445,15.88888888888889,1.8666666666666667,3.2,1.2666666666666666,1.7333333333333334,4.4222222222222225,1.2
Josifek04,3488.8684210526317,3607.7105263157896,67.15789473684211,3482.5263157894738,3549.7631578947367,65.34210526315789,6.342105263157895,57.94736842105263,1.8157894736842106,0.8947368421052632,1.131578947368421,0.7631578947368421,1.0526315789473684,1.0,0.39473684210526316,5399.710526315789,5959.973684210527,102.97368421052632,5348.289473684211,5913.763157894737,101.84210526315789,51.421052631578945,46.21052631578947,1.131578947368421,1.631578947368421,2.1842105263157894,1.394736842105263,1.7105263157894737,2.236842105263158,0.8421052631578947,7288.763157894737,8518.763157894737,137.73684210526315,7311.921052631579,8682.894736842105,135.97368421052633,-23.157894736842106,-164.1315789473684,1.763157894736842,2.1842105263157894,3.263157894736842,2.1578947368421053,2.289473684210526,3.8684210526315788,1.4210526315789473,9128.527777777777,11040.0,168.33333333333334,9014.666666666666,11160.416666666666,166.83333333333334,113.86111111111111,-120.41666666666667,1.5,2.8055555555555554,4.972222222222222,2.7222222222222223,2.861111111111111,5.388888888888889,2.138888888888889
Jovian,2172.0,2428.5,14.0,2411.0,2238.5,12.5,-239.0,190.0,1.5,0.0,0.5,0.5,0.5,1.0,0.5,3363.0,3399.5,19.5,3543.0,3338.5,18.0,-180.0,61.0,1.5,0.0,2.0,1.5,0.5,2.0,2.0,4667.0,4809.0,22.0,5500.0,5085.0,25.5,-833.0,-276.0,-3.5,0.5,4.5,2.5,1.5,4.5,2.0,5667.5,5900.5,25.5,6792.5,6609.0,30.0,-1125.0,-708.5,-4.5,0.5,5.5,3.0,2.0,4.5,2.0
JuanDeDios,3563.2,4868.4,84.4,3145.4,4368.4,69.4,417.8,500.0,15.0,0.6,0.4,0.4,0.8,0.0,1.2,5710.8,8002.6,138.0,4737.2,6831.6,111.2,973.6,1171.0,26.8,1.2,2.0,0.4,0.8,0.0,1.8,7668.6,10660.6,173.0,6433.6,8995.8,140.8,1235.0,1664.8,32.2,1.6,5.0,0.6,1.2,1.0,3.4,9455.2,13012.2,214.8,7933.2,11730.2,171.4,1522.0,1282.0,43.4,1.6,5.6,1.0,1.2,2.6,4.0
Juhan,3481.188888888889,3811.322222222222,72.9888888888889,3443.0555555555557,3779.1555555555556,72.43333333333334,38.13333333333333,32.166666666666664,0.5555555555555556,0.5666666666666667,0.8222222222222222,0.4111111111111111,0.5666666666666667,0.6555555555555556,0.3333333333333333,5308.533333333334,6082.811111111111,111.12222222222222,5190.733333333334,6089.066666666667,111.91111111111111,117.8,-6.2555555555555555,-0.7888888888888889,1.0666666666666667,1.6444444444444444,0.7,0.8111111111111111,1.3444444444444446,0.7,7265.9,8726.433333333332,147.85555555555555,7050.944444444444,8643.055555555555,147.63333333333333,214.95555555555555,83.37777777777778,0.2222222222222222,1.6666666666666667,3.022222222222222,1.1555555555555554,1.2222222222222223,2.577777777777778,1.2222222222222223,9148.808988764045,11294.168539325843,180.26966292134833,8797.303370786516,10996.08988764045,179.02247191011236,351.5056179775281,298.07865168539325,1.247191011235955,2.404494382022472,4.584269662921348,1.7078651685393258,1.6629213483146068,3.898876404494382,1.8202247191011236
Juliera,3369.6666666666665,3532.8888888888887,83.22222222222223,3331.4444444444443,3542.777777777778,85.77777777777777,38.22222222222222,-9.88888888888889,-2.5555555555555554,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,5375.555555555556,6005.888888888889,133.0,5436.444444444444,5903.444444444444,134.22222222222223,-60.888888888888886,102.44444444444444,-1.2222222222222223,0.6666666666666666,1.0,0.4444444444444444,0.8888888888888888,1.3333333333333333,0.7777777777777778,7685.333333333333,8845.888888888889,184.88888888888889,7538.666666666667,8399.777777777777,184.22222222222223,146.66666666666666,446.1111111111111,0.6666666666666666,1.1111111111111112,1.8888888888888888,0.5555555555555556,1.2222222222222223,2.4444444444444446,1.0,9910.111111111111,11121.666666666666,229.77777777777777,9665.333333333334,10679.111111111111,223.88888888888889,244.77777777777777,442.55555555555554,5.888888888888889,1.8888888888888888,3.3333333333333335,1.0,2.3333333333333335,4.0,1.6666666666666667
Julzh,3330.0,4504.0,64.0,3921.0,5141.0,86.0,-591.0,-637.0,-22.0,1.0,0.0,2.0,2.0,0.0,1.0,4901.0,7161.0,106.0,6219.0,8486.0,142.0,-1318.0,-1325.0,-36.0,1.0,0.0,3.0,3.0,0.0,1.0,6660.0,9124.0,126.0,8504.0,11563.0,194.0,-1844.0,-2439.0,-68.0,2.0,1.0,4.0,3.0,1.0,1.0,7938.0,11317.0,154.0,10961.0,14924.0,243.0,-3023.0,-3607.0,-89.0,2.0,2.0,5.0,4.0,2.0,1.0
Jun,2315.0,2554.469387755102,13.877551020408163,2353.8367346938776,2446.408163265306,12.714285714285714,-38.83673469387755,108.06122448979592,1.163265306122449,0.10204081632653061,0.673469387755102,0.3673469387755102,0.20408163265306123,0.9183673469387755,0.2857142857142857,3542.7755102040815,3472.061224489796,20.306122448979593,3551.4285714285716,3363.714285714286,20.3265306122449,-8.653061224489797,108.34693877551021,-0.02040816326530612,0.22448979591836735,1.5918367346938775,0.6122448979591837,0.2653061224489796,1.5714285714285714,0.673469387755102,4677.510204081633,4636.142857142857,24.102040816326532,4704.734693877551,4567.530612244898,24.244897959183675,-27.224489795918366,68.61224489795919,-0.14285714285714285,0.32653061224489793,3.0,1.1020408163265305,0.3469387755102041,3.122448979591837,1.4081632653061225,5846.6122448979595,6131.673469387755,27.632653061224488,5926.714285714285,5976.0,28.163265306122447,-80.10204081632654,155.6734693877551,-0.5306122448979592,0.42857142857142855,4.816326530612245,1.6734693877551021,0.46938775510204084,5.020408163265306,2.0408163265306123
JunJia,3433.3368421052633,3779.8947368421054,72.48421052631579,3385.084210526316,3717.3894736842103,71.11578947368422,48.252631578947366,62.50526315789474,1.368421052631579,0.5263157894736842,0.6842105263157895,0.29473684210526313,0.45263157894736844,0.6210526315789474,0.3368421052631579,5258.831578947368,6135.021052631579,111.46315789473684,5165.9157894736845,5937.273684210526,107.72631578947369,92.91578947368421,197.74736842105264,3.736842105263158,0.9789473684210527,1.5368421052631578,0.5789473684210527,0.9789473684210527,1.2421052631578948,0.7368421052631579,7268.41052631579,8840.21052631579,148.77894736842106,6945.0842105263155,8402.368421052632,142.2,323.3263157894737,437.8421052631579,6.578947368421052,1.5157894736842106,2.789473684210526,0.968421052631579,1.3157894736842106,2.094736842105263,1.305263157894737,9103.075268817205,11363.666666666666,179.70967741935485,8602.483870967742,10705.086021505376,170.31182795698925,500.59139784946234,658.5806451612904,9.397849462365592,2.129032258064516,4.408602150537634,1.3978494623655915,1.6451612903225807,3.4838709677419355,1.935483870967742
Jungoat,3418.0,3395.090909090909,63.72727272727273,3464.2727272727275,3851.6363636363635,74.0909090909091,-46.27272727272727,-456.54545454545456,-10.363636363636363,0.7272727272727273,1.5454545454545454,0.9090909090909091,0.45454545454545453,1.0909090909090908,0.6363636363636364,5284.454545454545,5737.181818181818,99.54545454545455,5319.272727272727,6183.454545454545,111.27272727272727,-34.81818181818182,-446.27272727272725,-11.727272727272727,1.3636363636363635,2.6363636363636362,1.3636363636363635,1.0,2.272727272727273,1.3636363636363635,6991.545454545455,8144.454545454545,131.0,7396.545454545455,9060.272727272728,149.1818181818182,-405.0,-915.8181818181819,-18.181818181818183,1.7272727272727273,4.181818181818182,1.9090909090909092,1.7272727272727273,3.3636363636363638,2.0,8652.636363636364,10622.636363636364,160.0,9238.0,11571.454545454546,182.72727272727272,-585.3636363636364,-948.8181818181819,-22.727272727272727,2.0,6.090909090909091,2.5454545454545454,2.272727272727273,4.454545454545454,2.8181818181818183
Junhao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JustFocus,2433.0,2596.75,15.875,2258.375,2184.0,12.375,174.625,412.75,3.5,0.375,1.375,0.375,0.0,1.25,1.0,3769.25,3768.375,21.125,3484.0,3446.875,19.375,285.25,321.5,1.75,0.5,3.375,0.75,0.0,2.5,1.625,4984.5,5390.5,23.125,4747.625,5158.75,23.75,236.875,231.75,-0.625,0.625,5.75,1.0,0.375,4.0,2.5,6168.5,7047.25,25.625,5808.75,6779.375,27.125,359.75,267.875,-1.5,0.75,8.875,1.625,0.375,5.875,3.5
Juzu,3293.6285714285714,4686.5142857142855,78.2,3190.1428571428573,4484.628571428571,73.77142857142857,103.48571428571428,201.88571428571427,4.428571428571429,0.3142857142857143,0.4,0.2571428571428571,0.2571428571428571,0.17142857142857143,0.7714285714285715,5198.657142857143,7339.914285714286,123.4,5082.885714285714,7203.571428571428,120.45714285714286,115.77142857142857,136.34285714285716,2.942857142857143,0.8,0.9142857142857143,0.6,0.6,0.6857142857142857,1.0571428571428572,7286.828571428571,10166.085714285715,166.71428571428572,7094.371428571429,9898.42857142857,161.28571428571428,192.45714285714286,267.65714285714284,5.428571428571429,1.4285714285714286,1.9142857142857144,1.0285714285714285,1.1428571428571428,1.7142857142857142,1.8857142857142857,9131.272727272728,12751.727272727272,201.54545454545453,9094.848484848484,12480.424242424242,198.66666666666666,36.42424242424242,271.3030303030303,2.878787878787879,1.9393939393939394,3.272727272727273,1.606060606060606,1.8181818181818181,3.0,2.303030303030303
Jwei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jwic,3400.4,3201.2,62.0,3449.4,3415.2,61.4,-49.0,-214.0,0.6,1.0,1.6,1.0,1.0,1.0,0.4,5003.0,5474.2,99.0,5444.2,5377.8,88.2,-441.2,96.4,10.8,1.0,2.0,1.8,2.2,1.8,0.8,7076.2,8269.4,130.6,7388.2,7898.0,117.4,-312.0,371.4,13.2,2.0,4.2,2.8,3.2,3.4,1.8,8881.2,11016.0,161.0,9119.2,10515.6,147.2,-238.0,500.4,13.8,2.8,5.4,3.6,3.6,4.8,2.8
K0G0LA,3228.2,3390.6,61.4,3287.2,3549.8,70.2,-59.0,-159.2,-8.8,0.4,1.4,0.4,0.2,1.0,0.0,4891.2,5335.4,91.0,5223.2,5669.6,101.6,-332.0,-334.2,-10.6,0.8,2.6,1.4,1.0,3.2,0.6,6539.0,7626.2,117.0,7681.0,8517.8,131.6,-1142.0,-891.6,-14.6,1.2,3.8,2.8,2.4,6.4,0.8,7960.2,9656.6,139.2,9902.6,11024.2,154.6,-1942.4,-1367.6,-15.4,1.4,4.4,4.8,3.8,10.8,1.0
K1ng,3582.4545454545455,3565.818181818182,85.0,3289.4545454545455,3276.0,72.81818181818181,293.0,289.8181818181818,12.181818181818182,0.5454545454545454,1.0909090909090908,0.5454545454545454,0.45454545454545453,1.0909090909090908,0.6363636363636364,5790.363636363636,5793.909090909091,133.9090909090909,5202.818181818182,5558.545454545455,117.0,587.5454545454545,235.36363636363637,16.90909090909091,1.4545454545454546,1.6363636363636365,1.4545454545454546,1.2727272727272727,1.8181818181818181,1.1818181818181819,8158.272727272727,8405.454545454546,184.63636363636363,7742.636363636364,8336.09090909091,163.8181818181818,415.6363636363636,69.36363636363636,20.818181818181817,2.090909090909091,2.5454545454545454,2.0,2.272727272727273,3.1818181818181817,1.3636363636363635,10609.5,10997.7,234.3,10307.4,11372.2,205.5,302.1,-374.5,28.8,2.8,3.7,2.9,3.9,5.7,1.6
KCH Jericho,3286.0,4981.0,90.5,3322.5,4960.5,86.0,-36.5,20.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5145.5,7806.0,137.5,5266.5,7211.5,136.0,-121.0,594.5,1.5,0.5,2.5,0.0,1.0,0.5,1.0,7088.0,10542.5,178.0,7409.0,10102.5,183.0,-321.0,440.0,-5.0,1.5,5.0,1.0,1.0,1.5,1.5,9203.0,14974.0,214.0,9758.5,13897.5,227.5,-555.5,1076.5,-13.5,2.0,8.0,1.5,2.0,3.0,2.0
KCH jericho,3392.0,4749.777777777777,86.33333333333333,3282.777777777778,4664.777777777777,75.77777777777777,109.22222222222223,85.0,10.555555555555555,0.2222222222222222,0.4444444444444444,0.0,0.5555555555555556,0.4444444444444444,0.2222222222222222,5152.0,7374.333333333333,133.55555555555554,5149.555555555556,7338.888888888889,119.0,2.4444444444444446,35.44444444444444,14.555555555555555,0.5555555555555556,1.0,0.4444444444444444,1.3333333333333333,0.5555555555555556,0.5555555555555556,6778.111111111111,10031.111111111111,170.55555555555554,7043.0,9755.333333333334,153.0,-264.8888888888889,275.77777777777777,17.555555555555557,0.6666666666666666,2.4444444444444446,1.2222222222222223,1.8888888888888888,2.0,1.2222222222222223,8666.0,12882.42857142857,212.14285714285714,8953.0,12827.42857142857,192.0,-287.0,55.0,20.142857142857142,0.8571428571428571,3.0,2.142857142857143,2.5714285714285716,3.4285714285714284,1.2857142857142858
KDavid02,3148.2,3214.8,69.6,3733.6,3734.8,92.0,-585.4,-520.0,-22.4,0.2,0.6,0.8,0.8,0.8,0.0,4769.2,5237.4,108.2,6033.8,6617.0,143.8,-1264.6,-1379.6,-35.6,0.6,0.6,1.4,1.8,2.6,0.0,6728.8,7864.8,153.8,8577.4,9514.2,190.8,-1848.6,-1649.4,-37.0,1.0,2.0,1.6,3.2,4.2,0.2,9277.4,10780.2,195.8,11316.0,12539.0,236.2,-2038.6,-1758.8,-40.4,2.4,4.2,2.6,5.2,6.0,1.2
KGA Darky,2987.0,4669.0,74.0,3444.5,4927.0,89.5,-457.5,-258.0,-15.5,0.0,0.0,0.5,0.5,0.0,0.0,4456.0,7050.5,119.5,5949.0,8180.0,144.0,-1493.0,-1129.5,-24.5,0.0,0.0,2.0,1.5,0.0,0.0,5979.0,9824.5,158.0,8289.5,11213.0,185.0,-2310.5,-1388.5,-27.0,0.0,0.0,3.0,3.5,1.0,0.0,7726.5,12154.0,189.0,10752.5,14284.5,235.5,-3026.0,-2130.5,-46.5,0.5,0.5,3.5,4.0,3.0,0.0
KGA Senor,3166.5,3459.5,68.5,3546.0,4222.0,76.5,-379.5,-762.5,-8.0,0.0,0.5,1.0,0.5,1.5,0.5,4601.0,4819.5,90.5,5697.0,6621.5,114.0,-1096.0,-1802.0,-23.5,0.5,0.5,1.5,1.5,2.5,0.5,6201.0,7501.0,116.0,8064.5,9720.5,152.0,-1863.5,-2219.5,-36.0,1.0,1.0,2.5,3.5,4.0,1.0,7427.0,9553.5,140.0,10334.5,12392.0,183.0,-2907.5,-2838.5,-43.0,1.0,1.5,4.5,3.5,7.5,1.5
KGA Slimsnoker,3419.0,3417.5,80.5,3446.5,3998.0,85.0,-27.5,-580.5,-4.5,1.0,0.0,0.0,0.5,0.0,0.5,5032.0,5703.0,126.0,5522.5,6407.5,135.0,-490.5,-704.5,-9.0,1.0,0.5,0.0,0.5,1.5,1.0,6990.5,8528.5,180.5,7829.0,9468.0,183.0,-838.5,-939.5,-2.5,1.5,1.0,0.5,1.5,3.0,1.5,9268.0,11204.5,228.5,10358.5,12423.0,237.0,-1090.5,-1218.5,-8.5,2.0,1.5,1.5,1.5,5.5,1.5
KJ Yikesuo,3260.6666666666665,4486.0,80.0,3322.6666666666665,4427.666666666667,83.33333333333333,-62.0,58.333333333333336,-3.3333333333333335,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,4943.333333333333,7143.666666666667,127.33333333333333,5255.333333333333,7220.0,131.33333333333334,-312.0,-76.33333333333333,-4.0,0.0,1.0,1.3333333333333333,1.0,1.6666666666666667,0.6666666666666666,6996.0,9873.333333333334,169.0,7229.333333333333,9504.333333333334,171.66666666666666,-233.33333333333334,369.0,-2.6666666666666665,0.6666666666666666,2.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,1.0,9153.0,12063.333333333334,193.0,9588.0,11950.666666666666,193.33333333333334,-435.0,112.66666666666667,-0.3333333333333333,2.0,3.6666666666666665,2.3333333333333335,4.0,4.333333333333333,2.0
