playername,mean_kills,std_kills,mean_deaths,std_deaths,mean_damage,std_damage
Mikyx,0.78125,0.967220695092838,3.625,2.2502204477544114,7657.90625,3397.629527151223
Milan,3.3333333333333335,0.5773502691896257,3.3333333333333335,1.1547005383792515,25520.0,4100.0003658536425
Mildorff,2.4,1.7126976771553504,3.3,1.7669811040931427,17536.7,3754.507277926093
Milkshake,4.0,,1.0,,13556.0,
Mimic,4.071428571428571,2.5256921584232863,3.142857142857143,3.0345990194408237,21533.64285714286,11429.941514132235
Mimosa,5.6,6.107372593840988,2.8,2.6832815729997477,31282.4,11128.834431331972
Miniduke,3.5142857142857142,2.8529801608702656,3.4,2.3288472280861843,20427.82857142857,7015.5410234778665
Minji,4.763636363636364,3.9905612543324187,4.345454545454546,2.0112478328435417,23605.909090909092,12469.052738491655
Minous,0.8823529411764706,0.9275204136012635,3.6470588235294117,2.5480673183461087,7704.058823529412,3016.8351270534376
Minu,4.257142857142857,2.6495599761520574,3.4285714285714284,2.291746242570528,14321.085714285715,4939.566451393391
Minui,0.8285714285714286,0.9544235798364893,4.057142857142857,2.6339732584159656,7383.0,3722.917238498041
Mio7,3.111111111111111,2.088327347690278,3.6666666666666665,2.8284271247461903,20330.88888888889,5444.971222248205
Mir,2.466666666666667,1.505545305418162,3.8666666666666667,1.6846647257229665,10353.4,5112.198475914532
Miracle,0.45454545454545453,0.5222329678670935,4.181818181818182,2.7136021011998723,6091.818181818182,2319.659234378266
Mireu,3.9565217391304346,2.9959715303433736,3.3043478260869565,2.336850351481111,24543.17391304348,8471.263298953307
Mirrowfox,4.045454545454546,2.2567839048242067,2.909090909090909,1.7432616094439295,21165.68181818182,6580.974724348271
Mis,2.625,2.445841952609133,3.5,2.449489742783178,24295.5,12218.655724517559
Misaki,0.5,0.7071067811865476,2.5,0.7071067811865476,18536.0,6464.370193607418
Mishal,1.0,0.816496580927726,4.142857142857143,1.6761634196950517,6868.285714285715,1517.0807179454575
Mishi,4.5227272727272725,3.015376380253009,3.0681818181818183,2.117454892550799,24151.340909090908,10364.322154308384
Mission,2.7,1.8885620632287057,5.8,1.5491933384829668,19685.7,8439.954937346789
Mita,1.1666666666666667,1.4345630047135447,4.958333333333333,2.3308734445466475,6910.0,3713.0038232278116
Mitir,1.5,2.1213203435596424,6.0,0.0,9650.0,3157.938884779121
Mixtsure,1.0,0.8660254037844386,3.5294117647058822,1.8747548859392102,8204.29411764706,3560.52090228217
Miyuuri,1.5,0.5773502691896257,5.75,2.0615528128088303,8255.5,1739.0812708630574
MnM,1.0,1.064581294844754,3.064516129032258,2.080632658126974,7538.806451612903,2590.563483354601
Mobility,4.113636363636363,3.0286685161919777,2.1818181818181817,1.3166682277579704,23672.5,10119.903507445119
Moham,0.5641025641025641,0.9117615049097861,3.7948717948717947,1.8090341589903884,6369.897435897436,1811.8955150959534
Molanes,2.75,2.598076211353316,4.0,2.9232609437842774,15281.666666666666,6932.427402935403
Momo,4.090909090909091,2.8433372287146144,3.340909090909091,2.4106660453577997,20315.56818181818,9711.177437767332
Momochi,0.43333333333333335,0.7279320417946062,4.2,2.0239940029896166,6641.9,2156.685361446092
Monki,3.581818181818182,2.700261007370078,3.7818181818181817,2.006328602709863,14801.054545454546,6440.745742673603
Mood,1.4166666666666667,1.880924981991251,5.083333333333333,2.1514618004482156,7179.833333333333,4543.694328573958
Morfan,4.4,4.526465385804788,3.1,1.9119507199599983,18890.6,8895.479216371028
Morgan,2.6962025316455698,1.9437897848496415,2.7088607594936707,1.8956894337104557,18747.037974683546,7071.9771062162745
Morttheus,4.414634146341464,3.5494760863830144,2.097560975609756,1.5938142622147111,24206.365853658535,10778.047259954137
MrFreezed,4.909090909090909,3.6892261533266852,4.136363636363637,2.099783538627472,22610.727272727272,12093.299211829657
MrHB,4.35,3.437793049709592,2.55,1.6375527311718607,21543.1,10425.96878194565
MrJackson,5.666666666666667,3.6055512754639896,4.111111111111111,1.6914819275153699,20411.222222222223,12300.810550302953
MrPhant0m,5.615384615384615,3.7637951387069206,3.4615384615384617,2.024465741488736,27961.153846153848,13543.264716285532
Mrozku,4.225352112676056,2.570142759228931,2.9014084507042255,2.091854471703208,21078.352112676057,7417.656023875143
Mun,0.5555555555555556,0.5270462766947299,4.333333333333333,1.3228756555322954,7279.777777777777,4476.765874428151
Munet,2.2,2.3475755815545347,4.5,1.5811388300841895,6709.2,4648.262514101371
Music,3.193548387096774,2.41411619215963,3.129032258064516,2.2322176638770537,15507.0,6209.5084990681835
Mutton,2.75,2.362907813126304,5.5,1.2909944487358056,13436.5,5636.851041731248
Mxe,0.47058823529411764,0.578029105719447,4.470588235294118,2.6256651818270402,6214.0392156862745,2571.394399626664
MyCash,2.72,2.5742312768410427,3.6,2.7386127875258306,20587.4,7619.483244726422
Myrtus,0.5862068965517241,0.7799835794659097,4.620689655172414,1.8787114334687764,6812.172413793103,3875.750821905032
Myrwn,2.7721518987341773,2.264267397730629,2.569620253164557,1.8375258191369197,19919.08860759494,7790.074816450366
Mysterias,0.0,,2.0,,20188.0,
Mystiques,0.7058823529411765,0.7717436331412898,4.470588235294118,2.3483410915693104,5173.882352941177,2298.6136822646204
MélyaP,5.333333333333333,2.8722813232690143,3.0,1.8708286933869707,26519.0,8847.797013946467
N3znamy,2.25,1.707825127659933,5.0,1.4142135623730951,16228.0,7822.507185465966
NBA,5.333333333333333,2.081665999466133,1.3333333333333333,2.3094010767585034,27041.333333333332,13299.334958310259
NCP Lchallenge,1.0,1.044465935734187,4.416666666666667,2.2343733444579583,7984.416666666667,3613.921628629872
NCP Nangning,5.75,4.555216789572149,2.8333333333333335,1.8989630344113089,28110.333333333332,10776.254226377327
NCP Sassappel,2.5,1.1677484162422844,4.25,2.1373305355470453,11236.166666666666,4360.545416955697
NCP saru,4.5,3.3166247903554,3.75,1.712255291076124,24679.25,18263.65820233773
NF Albino Poro,0.0,0.0,2.3333333333333335,1.5275252316519468,3003.3333333333335,981.7745837682565
NF Erika,2.0,3.4641016151377544,4.666666666666667,3.214550253664318,13571.333333333334,7218.496403914969
NF Geraldes,7.0,,0.0,,20669.0,
NF LEVIATAN,2.0,1.0,1.6666666666666667,0.5773502691896258,14488.0,5012.529401410031
NF Oshii,1.25,1.5000000000000002,4.25,1.2583057392117918,11943.5,5295.608841294832
NF Saibotbias,2.5,0.7071067811865476,7.0,1.4142135623730951,9787.5,2184.2528470852453
NF saibotbias,3.6666666666666665,3.0550504633038935,2.6666666666666665,2.516611478423583,13683.0,7612.117379546902
NGU Kairi1,2.0,1.4142135623730951,4.0,2.8284271247461903,8109.5,1192.8891398617056
NGU Kngo1,5.0,5.656854249492381,7.0,1.4142135623730951,39562.0,14721.963184303919
NGU PeterL,6.75,3.593976442141304,4.25,2.8722813232690143,28636.0,9162.02128353782
NGU Seebulabu1,0.75,0.9574271077563381,6.5,0.5773502691896257,6850.25,1714.7218190326578
NGU Slowz1,6.75,2.753785273643051,4.5,1.0,29707.75,12690.007522325062
NGU Souma,2.5,2.0816659994661326,3.25,2.217355782608345,18362.25,5361.051350559266
NGU Warrior1,3.0,1.8973665961010275,4.333333333333333,1.632993161855452,15909.333333333334,3240.1554077955375
NGX Bey0nd,2.0,,5.0,,16462.0,
NGX Tricky,7.0,2.8284271247461903,5.5,0.7071067811865476,15365.0,7764.032457428292
NOMA,3.9615384615384617,2.4573281299943517,4.038461538461538,2.440996013610333,24062.923076923078,9636.512401997215
NSA Achael,3.0,2.160246899469287,6.5,2.0816659994661326,18471.25,3873.3018106864156
NSA Bada,1.75,0.9574271077563381,4.0,1.414213562373095,12958.25,6651.566801639045
NSA Chien,1.5,1.2909944487358056,3.5,2.6457513110645907,14414.75,4674.098513795646
NSA Namsi,0.5,0.5773502691896257,5.75,1.707825127659933,6718.25,2635.364411866665
NT Ripper1,1.5,2.1213203435596424,5.0,1.4142135623730951,22449.0,3213.093213711672
Naak Nako,3.081081081081081,2.4986482832209984,3.5135135135135136,1.952514356493266,21300.756756756757,8039.971950633095
Nacho,2.5,3.5355339059327378,5.5,2.1213203435596424,13220.0,3128.240399969286
Nade,0.8461538461538461,0.9870962335856491,4.923076923076923,2.5968422639024005,8141.538461538462,2280.246536940857
Nafkelah,5.277777777777778,3.625989346666419,2.2777777777777777,1.9754786061282565,26058.98148148148,9538.343134652243
NaiNa,4.681818181818182,2.6074319355836115,3.272727272727273,2.3336425274423345,22753.5,11707.426872553615
Nainess,0.5,0.7071067811865476,4.5,0.7071067811865476,4959.0,806.1017305526642
Naitz,3.0,2.6186146828319083,2.909090909090909,2.223448435139197,23664.409090909092,12075.480050239119
Namgung,0.6631578947368421,0.8456462506196136,3.873684210526316,2.2133161087130024,7196.094736842106,3193.4634105872005
Namsi,0.6097560975609756,1.0217154393589196,4.853658536585366,2.1042929407494113,5491.121951219512,2708.097313568347
Nan0,3.65625,2.795794744606308,3.09375,1.8916588000675534,23836.984375,8855.263420014518
Nanaue,4.15,2.7037485848829235,3.575,2.274580829233806,22299.15,8345.236398151083
Nanchuco,4.033333333333333,3.9346676092654,4.366666666666666,1.9205482933595905,19768.5,10317.543204458225
Nannini,3.1538461538461537,2.511511956509924,2.4615384615384617,1.713446070320696,21922.69230769231,11403.337160561196
Naros,11.5,0.7071067811865476,2.5,3.5355339059327378,29685.0,1617.8603153548208
Narttaker,3.4285714285714284,2.5727509827124,2.4285714285714284,1.1338934190276817,18778.285714285714,6689.571952282292
Nary,2.526315789473684,2.064741604835056,3.1052631578947367,1.9117977822546812,16254.78947368421,4820.622695818311
Nash,0.975609756097561,1.274515689939688,3.7804878048780486,2.5447219408213466,5865.048780487805,2237.829014371066
Nasser,2.3333333333333335,2.1461734799546393,4.0,1.9069251784911845,10557.583333333334,4466.9012740852295
Nasut,2.4285714285714284,2.699206232527312,7.142857142857143,2.1157009420498154,15681.857142857143,8743.283010947536
Nata,5.388888888888889,3.2744804507314162,2.8333333333333335,1.7573375583870183,26434.777777777777,9437.228503647952
NattyNatt,3.0555555555555554,3.1524448443600126,3.888888888888889,1.9369135207665067,15978.944444444445,6054.031456730711
Naviah,4.45945945945946,2.958928058479161,3.1621621621621623,2.0346104392830684,25610.027027027027,8035.180159379981
Nawa,4.870967741935484,3.263351400874782,2.3548387096774195,1.7990439515990002,24335.870967741936,8682.432818597697
Nawaf,4.9,3.045572229332549,3.3,1.9717391059774663,22226.02,9040.925238207488
Neadz,6.666666666666667,4.141438777950865,4.0,2.8284271247461903,32200.416666666668,12163.879430946612
Necro,3.75,3.0188799849673327,2.4166666666666665,1.928651593652148,17972.25,4910.140011427187
Nekro,2.5,0.7071067811865476,7.0,2.8284271247461903,10454.0,5826.559876977151
Nemesis,4.426829268292683,2.9314408364997284,2.2560975609756095,1.8244632263869893,22929.426829268294,9024.928306586397
Nenad,4.816326530612245,2.976809459441959,2.9591836734693877,2.2169722565685293,20075.020408163266,7553.792980708975
Neo,5.1,3.1780497164141406,4.5,2.63523138347365,22696.8,7759.214347399413
Neon,5.469387755102041,3.0214651579457725,3.183673469387755,2.185877678299908,25983.591836734693,9455.06624980837
Neramin,6.744186046511628,3.8858290973853165,3.116279069767442,1.892457489307807,22554.697674418603,8918.31803631712
Nerion,2.1777777777777776,1.8251885193900195,4.044444444444444,1.6090024514862897,9173.2,3701.396957415353
Nero,2.75,1.8665130505147656,3.0,2.1251185925162073,13460.375,4141.017903148156
Nestea,4.333333333333333,3.8852590769777624,3.6,2.2296700588716196,20282.533333333333,8259.541866114321
Nesty,4.702702702702703,4.155751468780378,4.837837837837838,2.5550985359724443,17450.513513513513,7193.736131839598
Netuno,5.297297297297297,3.612208195556846,1.6486486486486487,1.3584348881508255,23952.45945945946,9500.637035935462
Nevid,3.6323529411764706,2.7093228308807196,4.382352941176471,2.137297859969458,24065.529411764706,8612.55947963013
Nia,4.875,3.5228843701879127,3.125,2.416461403433896,19386.0,6172.294456451576
Nice Guy Ben,2.122448979591837,1.9751862049482038,4.3061224489795915,2.2931426910160964,19616.285714285714,7464.246060386808
NightSlayer,2.9508196721311477,2.8250441265473873,2.7868852459016393,1.984227423947506,19211.72131147541,9564.485898592331
Nightmares,0.3333333333333333,0.5773502691896258,2.3333333333333335,1.5275252316519468,9177.666666666666,1702.1728271046195
Nightstar,1.75,1.707825127659933,3.5,2.0816659994661326,19439.5,10194.798886360306
Niket,0.41304347826086957,0.6173810980989416,3.891304347826087,2.263019230728573,5880.413043478261,3163.0957309859664
Nikiyas,4.861111111111111,3.2262563690336448,2.5833333333333335,1.8879315968238135,23010.083333333332,10525.070728978499
Nikolex,3.4242424242424243,2.6223832556272053,4.454545454545454,2.8404545090850895,15846.333333333334,5867.661010076046
Nille,3.5185185185185186,1.9785714375813825,2.8333333333333335,1.997640117172222,18873.296296296296,8256.540649415934
Ninefog,5.111111111111111,4.78132942926035,2.6666666666666665,2.0615528128088303,24724.777777777777,14741.547440633378
NinjaKiwi,4.533333333333333,3.3500729105121168,2.3666666666666667,1.8473342085721578,25985.066666666666,11309.932018861315
Ninji,2.2857142857142856,2.627691364061218,4.571428571428571,1.2724180205607036,14573.142857142857,6170.147443634592
Nino,2.5161290322580645,1.8233845405716533,3.806451612903226,2.3582388179700216,17622.516129032258,8423.23035765166
Ninten,1.0,1.3228756555322954,4.555555555555555,1.740051084818425,11138.444444444445,8959.753248710467
Nio,1.725,2.012620437549273,5.675,2.831937816208505,8485.525,3334.826270702753
Niqkl,4.5,3.1091263510296048,4.5,1.2909944487358058,15055.25,7527.272076699943
Nisqy,1.0476190476190477,0.8646496675642961,4.904761904761905,1.841324574993825,7329.952380952381,3977.845515806144
Nite,3.5,2.1213203435596424,6.0,2.8284271247461903,14443.0,11095.919610379304
Nitz,3.4166666666666665,2.937479851639476,3.9166666666666665,1.8809249819912508,21649.75,8495.193305361247
NoDu,0.6923076923076923,1.031553471276484,3.6153846153846154,2.3992520201950978,5980.692307692308,1722.6378215116968
NoName,2.576923076923077,1.892670629458247,3.25,2.195137228279907,15492.307692307691,6283.856348561084
NoWay,4.315789473684211,2.4173389787666477,3.1315789473684212,1.5797887753367357,25944.157894736843,9568.32502364856
Noah,4.551020408163265,3.488440580986701,2.2244897959183674,1.7110584701977236,25207.938775510203,11698.566545749962
Nobody,4.75,4.349329450233296,2.75,2.0615528128088303,19485.75,4911.270940398218
Nomi,5.461538461538462,3.843075691322091,2.230769230769231,1.4232501627054275,25617.76923076923,8349.358150519178
Noodle,4.192982456140351,3.28110715466609,3.3684210526315788,1.8577211361097425,16616.35087719298,5571.255287799111
Norwegian,6.464285714285714,3.056821199245361,3.2857142857142856,2.293978566233273,22877.321428571428,10366.970294874258
Notiko,4.771428571428571,3.8046853026368472,2.8285714285714287,1.562157525492798,22636.2,11451.463861728358
Nottingham,0.6,0.8944271909999159,3.8,1.6431676725154984,5249.2,2040.7522387590318
Nova,0.625,0.8850612031567835,3.75,1.770122406313567,4841.625,2422.130628874779
NowFin,3.6666666666666665,2.5,4.444444444444445,2.9202359113225387,12850.666666666666,3226.3178315224927
Noz2k,3.8846153846153846,2.8052861475490105,2.4358974358974357,1.7698025687067844,23751.397435897437,10113.415770859965
Nsurr,0.7021276595744681,1.0817637292669073,4.617021276595745,2.07000516161257,6558.234042553191,2688.7674500698354
NuQ,3.9193548387096775,2.619588173720105,3.935483870967742,2.585400167155126,20747.41935483871,9032.13823702527
Nukez,1.05,1.0990426455975697,3.8,2.015727634065883,6677.1,3561.25372512783
NvN,2.4615384615384617,2.2588855886396955,4.384615384615385,2.467740583964123,18170.53846153846,9348.457159832888
Nyx,2.342857142857143,1.731080199026661,3.942857142857143,2.208843950268704,12826.371428571429,6609.473361977418
ODD Chomp,2.5,0.7071067811865476,5.0,1.4142135623730951,17794.0,13324.720184679301
ODD Miracle2,0.5,0.7071067811865476,4.0,1.4142135623730951,8696.5,2329.916844009674
ODD WhiteWolf,1.0,0.0,4.0,1.4142135623730951,9077.5,757.3113626507924
OMON,4.298701298701299,2.6460742275110674,3.038961038961039,1.852747308881415,24336.545454545456,8548.70030833474
ON,0.9574468085106383,1.0203104599338655,3.858156028368794,2.3681866489051666,7718.021276595745,3566.618553572408
ONLY,6.926470588235294,3.387052504872611,3.0,2.1160368475757947,27636.014705882353,11425.03423619763
OTS Creepano,5.0,,4.0,,15799.0,
OTS Silk2,7.0,,1.0,,25602.0,
OUAT kkero,0.3333333333333333,0.5773502691896258,5.0,1.0,5999.0,1342.2190581272491
OWLONSKY,4.5,3.053445498410723,3.0555555555555554,2.338230155788328,16115.166666666666,4236.564094113224
Obstinatus,0.8181818181818182,0.8822749519900759,3.6666666666666665,2.0716338157760092,6145.242424242424,2751.9462093932616
Oceann,1.9,1.5238839267549946,4.5,1.8408935028645435,15974.2,12618.690835423458
Oda,1.0,1.4142135623730951,2.0,1.4142135623730951,10449.5,1308.8546519762995
OddEye,6.53030303030303,3.3338344611651336,2.6818181818181817,2.069255465576491,26470.969696969696,8103.407852862696
Oddielan,1.9655172413793103,1.5232193027712637,2.7586206896551726,1.7249259283018732,11859.310344827587,4035.189313167779
Odessa,1.4090909090909092,1.7364191645888718,3.909090909090909,2.5803117365947585,9035.636363636364,5046.517059606599
Odi11,5.830188679245283,4.0512858787560075,2.509433962264151,1.8357836464345927,26770.849056603773,12219.308738783102
Oguzkhan,3.5,1.6035674514745464,2.5,2.449489742783178,14810.25,4868.253360879473
OkerumoN,1.2325581395348837,1.2693682212278372,5.744186046511628,2.7610645225883266,11252.093023255815,6882.174749078588
Oleg,3.911111111111111,2.9140897707378874,3.577777777777778,2.016848226237356,18489.044444444444,11163.330864844049
Oner,3.7435897435897436,2.6527599360881844,2.5641025641025643,1.6367788771969767,15780.376068376068,5957.130366391269
Only35,0.5227272727272727,0.8209080724569269,3.590909090909091,2.1708232477423604,5929.681818181818,2223.6394091640204
Opeduy,4.0,2.8460498941515415,3.142857142857143,1.9820624179302297,21247.04761904762,7862.621576015155
Ophelia,2.4285714285714284,1.8277470669267508,3.5714285714285716,1.6508406117111138,22741.714285714286,6541.809458323513
Orca,1.8363636363636364,1.6640383315968321,3.618181818181818,2.360876399504509,9838.527272727273,4237.472730621514
OrthoZero,0.9,1.1192102478745307,5.4,2.1618705350983247,6660.25,2472.2894753648893
Osaki,0.8431372549019608,1.1725621351486297,3.8823529411764706,2.5428099325236984,6479.529411764706,2778.0522266720704
Oscarinin,2.5,2.0,2.84375,1.8449308499967803,18946.25,8453.593985391142
Osman123,3.608695652173913,2.620248172042447,3.9130434782608696,2.298077331224921,13205.326086956522,4449.503323365169
Ouzi,5.777777777777778,3.3458099833141217,4.222222222222222,1.7159383568311668,23851.444444444445,6701.982507271843
OvO,1.0,1.133893419027682,4.666666666666667,2.0586634591635513,7078.866666666667,2745.7130186806453
OverT1me,1.0,1.0846522890932808,6.611111111111111,1.7536143814113783,7351.888888888889,2368.088404770915
Overpow,3.8666666666666667,3.159264531651692,2.933333333333333,1.791514389985135,27572.866666666665,14878.530557564512
Own3r,5.923076923076923,3.68698334059786,4.153846153846154,2.7083915181126628,19452.76923076923,7113.12338319921
Ozgur,5.142857142857143,2.7945525240230875,3.7142857142857144,1.9760470401187071,27243.0,14520.828385460658
P1ng,5.0,3.605551275463989,4.666666666666667,2.081665999466133,18450.333333333332,5794.4008606009775
P9,4.5,3.3747427885527643,4.1,1.8529256146249728,15549.7,5646.8144421828165
PAPU Lucas,4.25,3.947573094109004,6.25,1.2583057392117918,15084.0,5390.827518418052
PAPU Nithral,3.0,1.1547005383792515,3.5,2.0816659994661326,20557.75,4289.691237917557
PAPU Papulon,0.0,0.0,5.0,1.4142135623730951,5475.0,131.52186130069785
PAPU Raviool,2.8,2.3874672772626644,5.8,2.4899799195977463,18216.4,3590.4973610908005
PAPU Xami,0.75,0.9574271077563381,8.25,2.9860788111948193,10070.25,3327.5926608686145
PAPU its me,2.0,,6.0,,13124.0,
PAPU moaixd,2.8,2.6832815729997477,6.2,1.4832396974191326,11291.0,5795.497778448371
PCS OQ01,3.5,0.7071067811865476,5.5,2.1213203435596424,19293.0,6331.434118744347
PCS OQ02,2.0,2.8284271247461903,7.5,2.1213203435596424,13072.5,2652.3575362307397
PCS OQ03,4.0,1.4142135623730951,4.0,0.0,23925.0,11371.691255042057
PCS OQ04,7.0,1.4142135623730951,4.0,0.0,22665.5,1574.7268017024414
PCS OQ07,1.0,0.0,5.5,2.1213203435596424,5470.5,808.2230508962239
PCS OQ12,3.0,,9.0,,12523.0,
PCS OQ31,2.6,1.1401754250991378,3.0,0.9999999999999999,21979.2,4041.0539714287406
PCS OQ32,2.6,1.8165902124584952,3.2,1.7888543819998317,14717.4,4100.279234393677
PCS OQ33,5.0,3.6742346141747673,3.8,1.4832396974191326,20199.6,7968.671081177839
PCS OQ34,6.6,4.8270073544588685,3.4,1.6733200530681511,25188.4,9091.789829291041
PCS OQ35,1.8,1.4832396974191326,4.2,1.9235384061671346,8009.8,3180.434042705492
PCS OQ61,3.7142857142857144,3.0394235042348474,4.571428571428571,2.370453040886408,14850.285714285714,4586.427139371332
PCS OQ63,4.0,1.914854215512676,4.285714285714286,1.9760470401187076,19285.714285714286,6449.652748127497
PCS OQ65,1.1428571428571428,0.6900655593423543,5.142857142857143,1.7728105208558367,8112.428571428572,2546.362952470501
PCS OQ67,5.714285714285714,2.870208222079931,6.571428571428571,1.8126539343499315,19159.285714285714,4598.792512326314
PHT,3.5,0.7071067811865476,3.0,1.4142135623730951,19762.5,2023.0325009747125
PLS Aadam,2.0,0.0,6.5,3.5355339059327378,17457.5,3433.003422660688
PLS Tubs,0.5,0.7071067811865476,3.5,0.7071067811865476,4847.5,1204.2028483606905
PME Asykz,2.6,2.4083189157584592,1.2,1.0954451150103321,17081.8,6982.222081830397
PME Calypse,0.6,0.5477225575051662,6.0,2.23606797749979,6289.4,1612.1257084979445
PME Den,3.4,3.286335345030997,5.0,0.7071067811865476,21523.0,10260.905881061379
PME Zoro,3.8,3.420526275297414,5.2,2.387467277262665,21481.4,13218.11793713462
PO8,3.0,1.8973665961010275,2.6363636363636362,0.8090398349558905,19759.909090909092,5417.951041760076
PPS BMCB,2.5,0.7071067811865476,2.5,0.7071067811865476,25587.5,2168.6964978991414
PPS Lostboy,0.0,,5.0,,5526.0,
PPS Pasxalis,2.5,0.7071067811865476,4.5,2.1213203435596424,8874.0,2367.393503412561
PPS SLynx,4.0,0.0,3.0,1.4142135623730951,17800.5,2081.0152570320092
Pablerah,2.3333333333333335,1.5275252316519468,2.3333333333333335,2.0816659994661326,9294.333333333334,733.7508659847249
Pabu,4.6521739130434785,3.82109807697133,4.173913043478261,1.825381004140418,21093.304347826088,8907.280221740897
Padawii,5.1875,4.40028408173836,2.6875,2.2721135535003523,22627.0625,10293.366572498686
Paduck,5.802083333333333,3.6378703766342446,2.40625,1.844354829430092,26378.208333333332,12796.970733581462
Pain5,4.5,3.101612483854165,2.5384615384615383,1.6304789291682182,20793.46153846154,8307.222762058422
Painful,4.05,3.129266318533418,3.925,1.542350853031227,23309.8,9163.050651449312
Painter,4.303030303030303,2.935038707487895,2.606060606060606,2.044721443347671,16035.59090909091,6995.440242323286
Paixdia,0.8157894736842105,1.2048385146452982,4.473684210526316,1.9275645199740719,5756.5526315789475,1788.9756800028154
Paladin,4.166666666666667,0.7527726527090809,2.6666666666666665,1.2110601416389968,24561.666666666668,8748.516323735508
Palafox,2.8260869565217392,2.6608632502845717,2.739130434782609,1.7566987044351836,22480.739130434784,9924.35857974326
Pallet,3.3333333333333335,2.6335306854046228,3.3492063492063493,2.1564511629117766,13508.904761904761,6247.840635266445
Pancake,3.48,2.8005951748393287,2.72,1.6206994374857622,17184.84,8432.140474003818
Panda2,3.857142857142857,2.647338920755055,3.4857142857142858,1.6692976432765785,20450.8,7956.786566122251
Pangjin,5.081081081081081,3.4510737328996477,3.3783783783783785,2.4534709127111167,26061.54054054054,11842.862938858518
Pankiu,1.6666666666666667,2.0816659994661326,2.3333333333333335,2.0816659994661326,13258.0,2408.886879867961
Pann,0.6666666666666666,0.6172133998483676,1.8666666666666667,1.5976172734359606,7034.6,3356.0903870000707
Panther,5.347222222222222,3.0450131118486503,3.763888888888889,2.024449537810812,26130.458333333332,9743.503496823185
Paolocannone,0.7272727272727273,0.7862453931068965,4.545454545454546,1.863525495593573,4558.818181818182,1353.322342842371
Paparotis,1.2352941176470589,0.9034248560828042,3.588235294117647,1.460257833800754,14969.0,13453.09507139528
Papiteero,3.0697674418604652,2.394391749357427,3.186046511627907,2.25996011293803,19078.093023255813,6553.599544612155
Paresz,4.785714285714286,3.745326758438111,4.285714285714286,2.3996336716761077,17450.0,10047.102835375748
Parlita,2.9,2.2026629651244956,3.566666666666667,2.514555329625325,19891.466666666667,7175.5580426186025
Parukia,1.1666666666666667,1.0981267472114393,3.8333333333333335,2.093407017561676,6295.833333333333,1824.564807096234
Parus,0.9047619047619048,1.0075210779014976,3.8095238095238093,2.0391066341103734,6377.738095238095,2538.644261378587
Pasha,0.5,0.7071067811865476,3.5,0.7071067811865476,5629.0,2688.419982071254
Passzi,0.8809523809523809,1.1305595625646567,4.071428571428571,2.4334343606221323,5760.309523809524,2553.5146366173976
Pasu,4.5,3.5355339059327378,8.0,2.8284271247461903,12265.5,8664.179389878767
Patch,1.1428571428571428,1.2310678089815195,3.757142857142857,2.498902450588445,6822.114285714286,2519.2588083147043
PatkicaA,2.869565217391304,2.247059269872257,2.891304347826087,2.068045355934656,17399.17391304348,5935.2499687295685
Patrik,3.310344827586207,3.252509451791055,3.1379310344827585,2.116670868723445,24141.172413793105,12301.587287445487
PatxiPirata,3.787878787878788,2.90212826815916,4.181818181818182,2.0834848429756074,20498.878787878788,8373.74596864202
Pbd,0.0,0.0,4.5,0.7071067811865476,5953.5,2935.2002487053587
Pcelica,3.761904761904762,3.144912747673008,4.0476190476190474,1.6271505915615334,14901.285714285714,7282.722472694241
Peach,3.2,2.043961295567452,3.2,2.3944379994757297,14013.6,4651.35533891885
Peaker,4.833333333333333,3.785938897200183,2.5833333333333335,1.6213537179739277,23519.833333333332,12014.736987499471
Peanut,2.9495798319327733,2.431602455157665,2.8739495798319328,1.920251668925855,13730.915966386554,4986.552058642973
Peco,3.0,3.3166247903554,3.5555555555555554,2.4037008503093262,25582.666666666668,6788.5068314026175
Pedrolo,2.272727272727273,1.7939291563999449,3.8181818181818183,1.6011359603844901,17125.272727272728,6731.842616860692
Peng,3.9444444444444446,2.6892426710490165,2.3333333333333335,1.7149858514250884,23004.277777777777,8716.452123667234
PepiineroJr,5.333333333333333,3.214550253664318,3.4761904761904763,2.1591444513753038,25889.95238095238,9124.314656324554
Peppe,5.276315789473684,3.264347547716189,2.8421052631578947,1.8622755369274964,23322.5,10012.87235046301
PerfecT,2.6136363636363638,2.2459763162988002,2.7386363636363638,1.6574063533942676,17600.363636363636,7347.869678265764
Pericolo,4.583333333333333,3.5280263174995867,2.8333333333333335,1.2673044646258473,22067.5,8241.631728332355
Perkz,4.25,2.598076211353316,2.9166666666666665,2.2343733444579588,23195.25,9796.997537511174
Perle,3.15,2.636528408965481,2.9,1.9715931342900055,18166.475,8703.482161925116
Perry,3.2,1.1352924243950933,2.7,1.766981104093143,16336.4,6517.256157480863
Pesho,5.112903225806452,3.3880447415595176,2.6451612903225805,2.2183790729412958,25263.09677419355,8432.468784037088
Peter,0.9578947368421052,1.4580356172406135,3.3789473684210525,1.8575833498004248,6700.4315789473685,3674.5984428252073
PeterL,6.0,0.0,3.5,0.7071067811865476,23625.0,4440.630585851519
Peto,0.803030303030303,0.8809033295377398,3.1515151515151514,2.713172563864186,6588.712121212121,2357.898828423642
Petoska,2.7333333333333334,2.520393015460278,3.933333333333333,2.3744673588186544,20682.133333333335,7801.55703201672
